,artist,filename,nearest_artist,nearest_filename
487,Sargent,../paintings/training/training/Sargent/265905.jpg,Degas,../paintings/training/training/Degas/213358.jpg
488,Sargent,../paintings/training/training/Sargent/266103.jpg,Hassam,../paintings/training/training/Hassam/244376.jpg
489,Sargent,../paintings/training/training/Sargent/265722.jpg,Pissarro,../paintings/training/training/Pissarro/208456.jpg
490,Sargent,../paintings/training/training/Sargent/265801.jpg,Degas,../paintings/training/training/Degas/213647.jpg
491,Sargent,../paintings/training/training/Sargent/266246.jpg,Degas,../paintings/training/training/Degas/213853.jpg
492,Sargent,../paintings/training/training/Sargent/266188.jpg,Degas,../paintings/training/training/Degas/213662.jpg
493,Sargent,../paintings/training/training/Sargent/265951.jpg,Pissarro,../paintings/training/training/Pissarro/208525.jpg
494,Sargent,../paintings/training/training/Sargent/266251.jpg,VanGogh,../paintings/training/training/VanGogh/206532.jpg
495,Sargent,../paintings/training/training/Sargent/265862.jpg,VanGogh,../paintings/training/training/VanGogh/207406.jpg
496,Sargent,../paintings/training/training/Sargent/265877.jpg,Hassam,../paintings/training/training/Hassam/244328.jpg
497,Sargent,../paintings/training/training/Sargent/265710.jpg,Hassam,../paintings/training/training/Hassam/244134.jpg
498,Sargent,../paintings/training/training/Sargent/265800.jpg,Gauguin,../paintings/training/training/Gauguin/190743.jpg
499,Sargent,../paintings/training/training/Sargent/266110.jpg,Degas,../paintings/training/training/Degas/213334.jpg
500,Sargent,../paintings/training/training/Sargent/265691.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
501,Sargent,../paintings/training/training/Sargent/265885.jpg,VanGogh,../paintings/training/training/VanGogh/206361.jpg
502,Sargent,../paintings/training/training/Sargent/265689.jpg,Hassam,../paintings/training/training/Hassam/244205.jpg
503,Sargent,../paintings/training/training/Sargent/266399.jpg,Renoir,../paintings/training/training/Renoir/219426.jpg
504,Sargent,../paintings/training/training/Sargent/266009.jpg,Hassam,../paintings/training/training/Hassam/243927.jpg
505,Sargent,../paintings/training/training/Sargent/266058.jpg,Pissarro,../paintings/training/training/Pissarro/208534.jpg
506,Sargent,../paintings/training/training/Sargent/265922.jpg,Cezanne,../paintings/training/training/Cezanne/215515.jpg
507,Sargent,../paintings/training/training/Sargent/266212.jpg,Renoir,../paintings/training/training/Renoir/219415.jpg
508,Sargent,../paintings/training/training/Sargent/265766.jpg,VanGogh,../paintings/training/training/VanGogh/205911.jpg
509,Sargent,../paintings/training/training/Sargent/266114.jpg,Degas,../paintings/training/training/Degas/213458.jpg
510,Sargent,../paintings/training/training/Sargent/265946.jpg,Matisse,../paintings/training/training/Matisse/214287.jpg
511,Sargent,../paintings/training/training/Sargent/266053.jpg,Gauguin,../paintings/training/training/Gauguin/190609.jpg
512,Sargent,../paintings/training/training/Sargent/266155.jpg,Degas,../paintings/training/training/Degas/213495.jpg
513,Sargent,../paintings/training/training/Sargent/266336.jpg,Renoir,../paintings/training/training/Renoir/218195.jpg
514,Sargent,../paintings/training/training/Sargent/265906.jpg,Degas,../paintings/training/training/Degas/213877.jpg
515,Sargent,../paintings/training/training/Sargent/265758.jpg,Gauguin,../paintings/training/training/Gauguin/190689.jpg
516,Sargent,../paintings/training/training/Sargent/266120.jpg,Gauguin,../paintings/training/training/Gauguin/190852.jpg
517,Sargent,../paintings/training/training/Sargent/266269.jpg,Degas,../paintings/training/training/Degas/213662.jpg
518,Sargent,../paintings/training/training/Sargent/266307.jpg,Degas,../paintings/training/training/Degas/213667.jpg
519,Sargent,../paintings/training/training/Sargent/265904.jpg,Cezanne,../paintings/training/training/Cezanne/216038.jpg
520,Sargent,../paintings/training/training/Sargent/265819.jpg,Renoir,../paintings/training/training/Renoir/218697.jpg
521,Sargent,../paintings/training/training/Sargent/265660.jpg,Degas,../paintings/training/training/Degas/213589.jpg
522,Sargent,../paintings/training/training/Sargent/266252.jpg,Pissarro,../paintings/training/training/Pissarro/208387.jpg
523,Sargent,../paintings/training/training/Sargent/265867.jpg,Renoir,../paintings/training/training/Renoir/218488.jpg
524,Sargent,../paintings/training/training/Sargent/266000.jpg,Renoir,../paintings/training/training/Renoir/219009.jpg
525,Sargent,../paintings/training/training/Sargent/265754.jpg,VanGogh,../paintings/training/training/VanGogh/206274.jpg
526,Sargent,../paintings/training/training/Sargent/265855.jpg,Gauguin,../paintings/training/training/Gauguin/190517.jpg
527,Sargent,../paintings/training/training/Sargent/265713.jpg,Degas,../paintings/training/training/Degas/213668.jpg
528,Sargent,../paintings/training/training/Sargent/265802.jpg,VanGogh,../paintings/training/training/VanGogh/207010.jpg
529,Sargent,../paintings/training/training/Sargent/265693.jpg,Degas,../paintings/training/training/Degas/213461.jpg
530,Sargent,../paintings/training/training/Sargent/265999.jpg,Degas,../paintings/training/training/Degas/213539.jpg
531,Sargent,../paintings/training/training/Sargent/266117.jpg,Degas,../paintings/training/training/Degas/213595.jpg
532,Sargent,../paintings/training/training/Sargent/266213.jpg,Pissarro,../paintings/training/training/Pissarro/208109.jpg
533,Sargent,../paintings/training/training/Sargent/265759.jpg,Gauguin,../paintings/training/training/Gauguin/190811.jpg
534,Sargent,../paintings/training/training/Sargent/265700.jpg,Cezanne,../paintings/training/training/Cezanne/215672.jpg
535,Sargent,../paintings/training/training/Sargent/265745.jpg,Degas,../paintings/training/training/Degas/213668.jpg
536,Sargent,../paintings/training/training/Sargent/265879.jpg,Monet,../paintings/training/training/Monet/212323.jpg
537,Sargent,../paintings/training/training/Sargent/266081.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
538,Sargent,../paintings/training/training/Sargent/266047.jpg,Gauguin,../paintings/training/training/Gauguin/190525.jpg
539,Sargent,../paintings/training/training/Sargent/266207.jpg,Degas,../paintings/training/training/Degas/213597.jpg
540,Sargent,../paintings/training/training/Sargent/265663.jpg,Pissarro,../paintings/training/training/Pissarro/208193.jpg
541,Sargent,../paintings/training/training/Sargent/266394.jpg,Degas,../paintings/training/training/Degas/213505.jpg
542,Sargent,../paintings/training/training/Sargent/265661.jpg,Renoir,../paintings/training/training/Renoir/218697.jpg
543,Sargent,../paintings/training/training/Sargent/266372.jpg,Gauguin,../paintings/training/training/Gauguin/190737.jpg
544,Sargent,../paintings/training/training/Sargent/266012.jpg,Matisse,../paintings/training/training/Matisse/214009.jpg
545,Sargent,../paintings/training/training/Sargent/266271.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
546,Sargent,../paintings/training/training/Sargent/266343.jpg,Monet,../paintings/training/training/Monet/212785.jpg
547,Sargent,../paintings/training/training/Sargent/266146.jpg,Pissarro,../paintings/training/training/Pissarro/208649.jpg
548,Sargent,../paintings/training/training/Sargent/265821.jpg,Degas,../paintings/training/training/Degas/9223372032559843654.jpg
549,Sargent,../paintings/training/training/Sargent/265814.jpg,Pissarro,../paintings/training/training/Pissarro/208456.jpg
550,Sargent,../paintings/training/training/Sargent/266119.jpg,Degas,../paintings/training/training/Degas/213662.jpg
551,Sargent,../paintings/training/training/Sargent/265950.jpg,Renoir,../paintings/training/training/Renoir/218530.jpg
552,Sargent,../paintings/training/training/Sargent/266134.jpg,Renoir,../paintings/training/training/Renoir/219544.jpg
553,Sargent,../paintings/training/training/Sargent/266022.jpg,Pissarro,../paintings/training/training/Pissarro/208099.jpg
554,Sargent,../paintings/training/training/Sargent/265736.jpg,Degas,../paintings/training/training/Degas/213662.jpg
555,Sargent,../paintings/training/training/Sargent/265970.jpg,Monet,../paintings/training/training/Monet/211770.jpg
556,Sargent,../paintings/training/training/Sargent/266028.jpg,Degas,../paintings/training/training/Degas/213586.jpg
557,Sargent,../paintings/training/training/Sargent/265941.jpg,Renoir,../paintings/training/training/Renoir/219252.jpg
558,Sargent,../paintings/training/training/Sargent/266108.jpg,Hassam,../paintings/training/training/Hassam/244376.jpg
559,Sargent,../paintings/training/training/Sargent/265751.jpg,Pissarro,../paintings/training/training/Pissarro/208583.jpg
560,Sargent,../paintings/training/training/Sargent/266404.jpg,Degas,../paintings/training/training/Degas/213689.jpg
561,Sargent,../paintings/training/training/Sargent/266275.jpg,Cezanne,../paintings/training/training/Cezanne/216038.jpg
562,Sargent,../paintings/training/training/Sargent/266413.jpg,Renoir,../paintings/training/training/Renoir/218488.jpg
563,Sargent,../paintings/training/training/Sargent/266247.jpg,Matisse,../paintings/training/training/Matisse/9223372032559821922.jpg
564,Sargent,../paintings/training/training/Sargent/265991.jpg,Renoir,../paintings/training/training/Renoir/218913.jpg
565,Sargent,../paintings/training/training/Sargent/266433.jpg,VanGogh,../paintings/training/training/VanGogh/206547.jpg
566,Sargent,../paintings/training/training/Sargent/266348.jpg,Pissarro,../paintings/training/training/Pissarro/208439.jpg
567,Sargent,../paintings/training/training/Sargent/266118.jpg,VanGogh,../paintings/training/training/VanGogh/207322.jpg
568,Sargent,../paintings/training/training/Sargent/265933.jpg,Gauguin,../paintings/training/training/Gauguin/190708.jpg
569,Sargent,../paintings/training/training/Sargent/9223372032559844805.jpg,VanGogh,../paintings/training/training/VanGogh/206473.jpg
570,Sargent,../paintings/training/training/Sargent/266340.jpg,Hassam,../paintings/training/training/Hassam/244286.jpg
571,Sargent,../paintings/training/training/Sargent/266400.jpg,Cezanne,../paintings/training/training/Cezanne/215458.jpg
572,Sargent,../paintings/training/training/Sargent/265730.jpg,Hassam,../paintings/training/training/Hassam/244325.jpg
573,Sargent,../paintings/training/training/Sargent/265768.jpg,Renoir,../paintings/training/training/Renoir/218898.jpg
574,Sargent,../paintings/training/training/Sargent/266088.jpg,Pissarro,../paintings/training/training/Pissarro/208624.jpg
575,Sargent,../paintings/training/training/Sargent/266347.jpg,Degas,../paintings/training/training/Degas/213327.jpg
576,Sargent,../paintings/training/training/Sargent/265762.jpg,Cezanne,../paintings/training/training/Cezanne/215954.jpg
577,Sargent,../paintings/training/training/Sargent/266132.jpg,Degas,../paintings/training/training/Degas/213605.jpg
578,Sargent,../paintings/training/training/Sargent/266055.jpg,Monet,../paintings/training/training/Monet/211896.jpg
579,Sargent,../paintings/training/training/Sargent/266193.jpg,Gauguin,../paintings/training/training/Gauguin/190710.jpg
580,Sargent,../paintings/training/training/Sargent/265838.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
581,Sargent,../paintings/training/training/Sargent/266070.jpg,Hassam,../paintings/training/training/Hassam/244193.jpg
582,Sargent,../paintings/training/training/Sargent/265770.jpg,Hassam,../paintings/training/training/Hassam/244209.jpg
583,Sargent,../paintings/training/training/Sargent/266199.jpg,Degas,../paintings/training/training/Degas/213748.jpg
584,Sargent,../paintings/training/training/Sargent/265684.jpg,Monet,../paintings/training/training/Monet/212318.jpg
585,Sargent,../paintings/training/training/Sargent/265792.jpg,Hassam,../paintings/training/training/Hassam/243989.jpg
586,Sargent,../paintings/training/training/Sargent/265815.jpg,Degas,../paintings/training/training/Degas/213647.jpg
587,Sargent,../paintings/training/training/Sargent/265913.jpg,Pissarro,../paintings/training/training/Pissarro/208583.jpg
588,Sargent,../paintings/training/training/Sargent/9223372032559844786.jpg,Degas,../paintings/training/training/Degas/213590.jpg
589,Sargent,../paintings/training/training/Sargent/265790.jpg,Degas,../paintings/training/training/Degas/213554.jpg
590,Sargent,../paintings/training/training/Sargent/265723.jpg,Degas,../paintings/training/training/Degas/213705.jpg
591,Sargent,../paintings/training/training/Sargent/266396.jpg,Renoir,../paintings/training/training/Renoir/219160.jpg
592,Sargent,../paintings/training/training/Sargent/265667.jpg,Degas,../paintings/training/training/Degas/213601.jpg
593,Sargent,../paintings/training/training/Sargent/265896.jpg,Gauguin,../paintings/training/training/Gauguin/190945.jpg
594,Sargent,../paintings/training/training/Sargent/266052.jpg,Cezanne,../paintings/training/training/Cezanne/215876.jpg
595,Sargent,../paintings/training/training/Sargent/266087.jpg,Cezanne,../paintings/training/training/Cezanne/215523.jpg
596,Sargent,../paintings/training/training/Sargent/266003.jpg,Matisse,../paintings/training/training/Matisse/9223372032559820608.jpg
597,Sargent,../paintings/training/training/Sargent/266370.jpg,Gauguin,../paintings/training/training/Gauguin/190559.jpg
598,Sargent,../paintings/training/training/Sargent/266163.jpg,Cezanne,../paintings/training/training/Cezanne/215747.jpg
599,Sargent,../paintings/training/training/Sargent/266064.jpg,Degas,../paintings/training/training/Degas/213589.jpg
600,Sargent,../paintings/training/training/Sargent/265776.jpg,Hassam,../paintings/training/training/Hassam/244328.jpg
601,Sargent,../paintings/training/training/Sargent/266173.jpg,Cezanne,../paintings/training/training/Cezanne/215516.jpg
602,Sargent,../paintings/training/training/Sargent/266295.jpg,Monet,../paintings/training/training/Monet/211956.jpg
603,Sargent,../paintings/training/training/Sargent/265866.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
604,Sargent,../paintings/training/training/Sargent/266436.jpg,Renoir,../paintings/training/training/Renoir/219426.jpg
605,Sargent,../paintings/training/training/Sargent/265938.jpg,Renoir,../paintings/training/training/Renoir/218690.jpg
606,Sargent,../paintings/training/training/Sargent/265988.jpg,Hassam,../paintings/training/training/Hassam/243912.jpg
607,Sargent,../paintings/training/training/Sargent/266015.jpg,Pissarro,../paintings/training/training/Pissarro/208456.jpg
608,Sargent,../paintings/training/training/Sargent/265856.jpg,Monet,../paintings/training/training/Monet/211717.jpg
609,Sargent,../paintings/training/training/Sargent/265664.jpg,Hassam,../paintings/training/training/Hassam/244007.jpg
610,Sargent,../paintings/training/training/Sargent/265731.jpg,Hassam,../paintings/training/training/Hassam/244368.jpg
611,Sargent,../paintings/training/training/Sargent/266084.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
612,Sargent,../paintings/training/training/Sargent/266061.jpg,Degas,../paintings/training/training/Degas/213662.jpg
613,Sargent,../paintings/training/training/Sargent/265674.jpg,Cezanne,../paintings/training/training/Cezanne/9223372032559845328.jpg
614,Sargent,../paintings/training/training/Sargent/266095.jpg,Matisse,../paintings/training/training/Matisse/9223372032559820608.jpg
615,Sargent,../paintings/training/training/Sargent/265955.jpg,Degas,../paintings/training/training/Degas/213744.jpg
616,Sargent,../paintings/training/training/Sargent/265782.jpg,Renoir,../paintings/training/training/Renoir/218530.jpg
617,Sargent,../paintings/training/training/Sargent/266352.jpg,Gauguin,../paintings/training/training/Gauguin/190829.jpg
618,Sargent,../paintings/training/training/Sargent/266043.jpg,Renoir,../paintings/training/training/Renoir/219027.jpg
619,Sargent,../paintings/training/training/Sargent/266435.jpg,Renoir,../paintings/training/training/Renoir/219239.jpg
620,Sargent,../paintings/training/training/Sargent/266378.jpg,Pissarro,../paintings/training/training/Pissarro/208099.jpg
621,Sargent,../paintings/training/training/Sargent/266040.jpg,VanGogh,../paintings/training/training/VanGogh/206642.jpg
622,Sargent,../paintings/training/training/Sargent/265835.jpg,Pissarro,../paintings/training/training/Pissarro/208087.jpg
623,Sargent,../paintings/training/training/Sargent/266180.jpg,Cezanne,../paintings/training/training/Cezanne/215616.jpg
624,Sargent,../paintings/training/training/Sargent/265769.jpg,VanGogh,../paintings/training/training/VanGogh/207322.jpg
625,Sargent,../paintings/training/training/Sargent/266154.jpg,Monet,../paintings/training/training/Monet/212405.jpg
626,Sargent,../paintings/training/training/Sargent/265945.jpg,Gauguin,../paintings/training/training/Gauguin/190708.jpg
627,Sargent,../paintings/training/training/Sargent/265743.jpg,Cezanne,../paintings/training/training/Cezanne/215927.jpg
628,Sargent,../paintings/training/training/Sargent/266091.jpg,VanGogh,../paintings/training/training/VanGogh/205715.jpg
629,Sargent,../paintings/training/training/Sargent/265972.jpg,VanGogh,../paintings/training/training/VanGogh/205753.jpg
630,Sargent,../paintings/training/training/Sargent/265934.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
631,Sargent,../paintings/training/training/Sargent/265876.jpg,Matisse,../paintings/training/training/Matisse/9223372032559821277.jpg
632,Sargent,../paintings/training/training/Sargent/265975.jpg,Gauguin,../paintings/training/training/Gauguin/190869.jpg
633,Sargent,../paintings/training/training/Sargent/266083.jpg,Degas,../paintings/training/training/Degas/213262.jpg
634,Sargent,../paintings/training/training/Sargent/266085.jpg,Renoir,../paintings/training/training/Renoir/219190.jpg
635,Sargent,../paintings/training/training/Sargent/266398.jpg,Degas,../paintings/training/training/Degas/213407.jpg
636,Sargent,../paintings/training/training/Sargent/266362.jpg,Degas,../paintings/training/training/Degas/213515.jpg
637,Sargent,../paintings/training/training/Sargent/265677.jpg,Degas,../paintings/training/training/Degas/213445.jpg
638,Sargent,../paintings/training/training/Sargent/266210.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
639,Sargent,../paintings/training/training/Sargent/266113.jpg,Degas,../paintings/training/training/Degas/213662.jpg
640,Sargent,../paintings/training/training/Sargent/266426.jpg,Cezanne,../paintings/training/training/Cezanne/215458.jpg
641,Sargent,../paintings/training/training/Sargent/266382.jpg,Degas,../paintings/training/training/Degas/213640.jpg
642,Sargent,../paintings/training/training/Sargent/265789.jpg,Cezanne,../paintings/training/training/Cezanne/215654.jpg
643,Sargent,../paintings/training/training/Sargent/265979.jpg,Cezanne,../paintings/training/training/Cezanne/215967.jpg
644,Sargent,../paintings/training/training/Sargent/265851.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
645,Sargent,../paintings/training/training/Sargent/265783.jpg,Cezanne,../paintings/training/training/Cezanne/215761.jpg
646,Sargent,../paintings/training/training/Sargent/266065.jpg,Degas,../paintings/training/training/Degas/213313.jpg
647,Sargent,../paintings/training/training/Sargent/266414.jpg,Degas,../paintings/training/training/Degas/213690.jpg
648,Sargent,../paintings/training/training/Sargent/266249.jpg,Degas,../paintings/training/training/Degas/213584.jpg
649,Sargent,../paintings/training/training/Sargent/266175.jpg,Degas,../paintings/training/training/Degas/213589.jpg
650,Sargent,../paintings/training/training/Sargent/266280.jpg,Renoir,../paintings/training/training/Renoir/219571.jpg
651,Sargent,../paintings/training/training/Sargent/266358.jpg,Hassam,../paintings/training/training/Hassam/243932.jpg
652,Sargent,../paintings/training/training/Sargent/266059.jpg,Degas,../paintings/training/training/Degas/213665.jpg
653,Sargent,../paintings/training/training/Sargent/265984.jpg,Gauguin,../paintings/training/training/Gauguin/190517.jpg
654,Sargent,../paintings/training/training/Sargent/265779.jpg,Renoir,../paintings/training/training/Renoir/218776.jpg
655,Sargent,../paintings/training/training/Sargent/266002.jpg,Hassam,../paintings/training/training/Hassam/244252.jpg
656,Sargent,../paintings/training/training/Sargent/266208.jpg,Degas,../paintings/training/training/Degas/213853.jpg
657,Sargent,../paintings/training/training/Sargent/266135.jpg,Renoir,../paintings/training/training/Renoir/219426.jpg
658,Sargent,../paintings/training/training/Sargent/266123.jpg,Hassam,../paintings/training/training/Hassam/244150.jpg
659,Sargent,../paintings/training/training/Sargent/266181.jpg,Matisse,../paintings/training/training/Matisse/9223372032559820491.jpg
660,Sargent,../paintings/training/training/Sargent/265659.jpg,Renoir,../paintings/training/training/Renoir/218274.jpg
661,Sargent,../paintings/training/training/Sargent/265787.jpg,Cezanne,../paintings/training/training/Cezanne/215878.jpg
662,Sargent,../paintings/training/training/Sargent/266430.jpg,Renoir,../paintings/training/training/Renoir/219426.jpg
663,Sargent,../paintings/training/training/Sargent/265807.jpg,Degas,../paintings/training/training/Degas/213662.jpg
664,Sargent,../paintings/training/training/Sargent/266220.jpg,Renoir,../paintings/training/training/Renoir/218729.jpg
665,Sargent,../paintings/training/training/Sargent/266144.jpg,Degas,../paintings/training/training/Degas/213664.jpg
666,Sargent,../paintings/training/training/Sargent/266300.jpg,Degas,../paintings/training/training/Degas/213710.jpg
667,Sargent,../paintings/training/training/Sargent/265983.jpg,Matisse,../paintings/training/training/Matisse/9223372032559820614.jpg
668,Sargent,../paintings/training/training/Sargent/265832.jpg,Monet,../paintings/training/training/Monet/211776.jpg
669,Sargent,../paintings/training/training/Sargent/266226.jpg,Cezanne,../paintings/training/training/Cezanne/215479.jpg
670,Sargent,../paintings/training/training/Sargent/266048.jpg,Gauguin,../paintings/training/training/Gauguin/190490.jpg
671,Sargent,../paintings/training/training/Sargent/266285.jpg,Hassam,../paintings/training/training/Hassam/244297.jpg
672,Sargent,../paintings/training/training/Sargent/265959.jpg,Hassam,../paintings/training/training/Hassam/243858.jpg
673,Sargent,../paintings/training/training/Sargent/266236.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
674,Sargent,../paintings/training/training/Sargent/266272.jpg,Degas,../paintings/training/training/Degas/213589.jpg
675,Sargent,../paintings/training/training/Sargent/266264.jpg,Degas,../paintings/training/training/Degas/213662.jpg
676,Sargent,../paintings/training/training/Sargent/265961.jpg,Hassam,../paintings/training/training/Hassam/244275.jpg
677,Sargent,../paintings/training/training/Sargent/265692.jpg,Pissarro,../paintings/training/training/Pissarro/208244.jpg
678,Sargent,../paintings/training/training/Sargent/265784.jpg,Hassam,../paintings/training/training/Hassam/244309.jpg
679,Sargent,../paintings/training/training/Sargent/265948.jpg,Monet,../paintings/training/training/Monet/212252.jpg
680,Sargent,../paintings/training/training/Sargent/266036.jpg,Monet,../paintings/training/training/Monet/212719.jpg
681,Sargent,../paintings/training/training/Sargent/265680.jpg,Gauguin,../paintings/training/training/Gauguin/190883.jpg
682,Sargent,../paintings/training/training/Sargent/265994.jpg,Degas,../paintings/training/training/Degas/213605.jpg
683,Sargent,../paintings/training/training/Sargent/266057.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
684,Sargent,../paintings/training/training/Sargent/266191.jpg,Degas,../paintings/training/training/Degas/213347.jpg
685,Sargent,../paintings/training/training/Sargent/266150.jpg,Matisse,../paintings/training/training/Matisse/9223372032559829858.jpg
686,Sargent,../paintings/training/training/Sargent/265973.jpg,Degas,../paintings/training/training/Degas/213333.jpg
687,Sargent,../paintings/training/training/Sargent/265813.jpg,Pissarro,../paintings/training/training/Pissarro/208113.jpg
688,Sargent,../paintings/training/training/Sargent/265721.jpg,Degas,../paintings/training/training/Degas/213702.jpg
689,Sargent,../paintings/training/training/Sargent/266201.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
690,Sargent,../paintings/training/training/Sargent/265886.jpg,Cezanne,../paintings/training/training/Cezanne/215746.jpg
691,Sargent,../paintings/training/training/Sargent/266211.jpg,Renoir,../paintings/training/training/Renoir/218278.jpg
692,Sargent,../paintings/training/training/Sargent/266160.jpg,Degas,../paintings/training/training/Degas/213662.jpg
693,Sargent,../paintings/training/training/Sargent/266244.jpg,Degas,../paintings/training/training/Degas/213878.jpg
694,Sargent,../paintings/training/training/Sargent/265981.jpg,Pissarro,../paintings/training/training/Pissarro/208387.jpg
695,Sargent,../paintings/training/training/Sargent/266090.jpg,Degas,../paintings/training/training/Degas/213689.jpg
696,Sargent,../paintings/training/training/Sargent/266010.jpg,Pissarro,../paintings/training/training/Pissarro/208439.jpg
697,Sargent,../paintings/training/training/Sargent/265909.jpg,Renoir,../paintings/training/training/Renoir/218734.jpg
698,Sargent,../paintings/training/training/Sargent/265785.jpg,Degas,../paintings/training/training/Degas/213668.jpg
699,Sargent,../paintings/training/training/Sargent/266071.jpg,Renoir,../paintings/training/training/Renoir/219398.jpg
700,Sargent,../paintings/training/training/Sargent/265878.jpg,Renoir,../paintings/training/training/Renoir/218724.jpg
701,Sargent,../paintings/training/training/Sargent/266369.jpg,Monet,../paintings/training/training/Monet/211872.jpg
702,Sargent,../paintings/training/training/Sargent/265969.jpg,Gauguin,../paintings/training/training/Gauguin/190873.jpg
703,Sargent,../paintings/training/training/Sargent/266099.jpg,Degas,../paintings/training/training/Degas/213662.jpg
704,Sargent,../paintings/training/training/Sargent/266387.jpg,Pissarro,../paintings/training/training/Pissarro/208466.jpg
705,Sargent,../paintings/training/training/Sargent/266308.jpg,Degas,../paintings/training/training/Degas/213853.jpg
706,Sargent,../paintings/training/training/Sargent/265860.jpg,Hassam,../paintings/training/training/Hassam/243927.jpg
707,Sargent,../paintings/training/training/Sargent/266200.jpg,Degas,../paintings/training/training/Degas/213662.jpg
708,Sargent,../paintings/training/training/Sargent/265895.jpg,Renoir,../paintings/training/training/Renoir/218278.jpg
709,Sargent,../paintings/training/training/Sargent/265662.jpg,Degas,../paintings/training/training/Degas/213662.jpg
710,Sargent,../paintings/training/training/Sargent/266020.jpg,Matisse,../paintings/training/training/Matisse/9223372032559821219.jpg
711,Sargent,../paintings/training/training/Sargent/265974.jpg,Cezanne,../paintings/training/training/Cezanne/216007.jpg
712,Sargent,../paintings/training/training/Sargent/265873.jpg,Monet,../paintings/training/training/Monet/211820.jpg
713,Sargent,../paintings/training/training/Sargent/266410.jpg,Renoir,../paintings/training/training/Renoir/219561.jpg
714,Sargent,../paintings/training/training/Sargent/265956.jpg,Renoir,../paintings/training/training/Renoir/218898.jpg
715,Sargent,../paintings/training/training/Sargent/266281.jpg,Degas,../paintings/training/training/Degas/213638.jpg
716,Sargent,../paintings/training/training/Sargent/265897.jpg,Monet,../paintings/training/training/Monet/212629.jpg
717,Sargent,../paintings/training/training/Sargent/265930.jpg,Degas,../paintings/training/training/Degas/213595.jpg
718,Sargent,../paintings/training/training/Sargent/265928.jpg,Hassam,../paintings/training/training/Hassam/244393.jpg
719,Sargent,../paintings/training/training/Sargent/266166.jpg,Cezanne,../paintings/training/training/Cezanne/215523.jpg
720,Sargent,../paintings/training/training/Sargent/265649.jpg,Gauguin,../paintings/training/training/Gauguin/190525.jpg
721,Sargent,../paintings/training/training/Sargent/265966.jpg,Pissarro,../paintings/training/training/Pissarro/208088.jpg
722,Sargent,../paintings/training/training/Sargent/266072.jpg,VanGogh,../paintings/training/training/VanGogh/207496.jpg
723,Sargent,../paintings/training/training/Sargent/265929.jpg,Pissarro,../paintings/training/training/Pissarro/208466.jpg
724,Sargent,../paintings/training/training/Sargent/266418.jpg,Pissarro,../paintings/training/training/Pissarro/208405.jpg
725,Sargent,../paintings/training/training/Sargent/266318.jpg,Degas,../paintings/training/training/Degas/213448.jpg
726,Sargent,../paintings/training/training/Sargent/266218.jpg,Renoir,../paintings/training/training/Renoir/218617.jpg
727,Sargent,../paintings/training/training/Sargent/265931.jpg,Renoir,../paintings/training/training/Renoir/218690.jpg
728,Sargent,../paintings/training/training/Sargent/265857.jpg,Matisse,../paintings/training/training/Matisse/9223372032559820622.jpg
729,Sargent,../paintings/training/training/Sargent/266026.jpg,Hassam,../paintings/training/training/Hassam/244350.jpg
730,Sargent,../paintings/training/training/Sargent/266365.jpg,Cezanne,../paintings/training/training/Cezanne/215548.jpg
731,Sargent,../paintings/training/training/Sargent/265833.jpg,Degas,../paintings/training/training/Degas/213662.jpg
732,Sargent,../paintings/training/training/Sargent/266366.jpg,Renoir,../paintings/training/training/Renoir/219426.jpg
733,Sargent,../paintings/training/training/Sargent/265863.jpg,Hassam,../paintings/training/training/Hassam/243927.jpg
734,Sargent,../paintings/training/training/Sargent/266397.jpg,Degas,../paintings/training/training/Degas/213838.jpg
735,Sargent,../paintings/training/training/Sargent/265810.jpg,Pissarro,../paintings/training/training/Pissarro/208525.jpg
736,Sargent,../paintings/training/training/Sargent/266266.jpg,Hassam,../paintings/training/training/Hassam/244286.jpg
737,Sargent,../paintings/training/training/Sargent/266376.jpg,Cezanne,../paintings/training/training/Cezanne/215732.jpg
738,Sargent,../paintings/training/training/Sargent/266186.jpg,Degas,../paintings/training/training/Degas/213662.jpg
739,Sargent,../paintings/training/training/Sargent/266250.jpg,Degas,../paintings/training/training/Degas/213662.jpg
740,Sargent,../paintings/training/training/Sargent/265694.jpg,Degas,../paintings/training/training/Degas/213398.jpg
741,Sargent,../paintings/training/training/Sargent/266364.jpg,Renoir,../paintings/training/training/Renoir/219152.jpg
742,Sargent,../paintings/training/training/Sargent/266242.jpg,Degas,../paintings/training/training/Degas/213483.jpg
743,Sargent,../paintings/training/training/Sargent/266156.jpg,Degas,../paintings/training/training/Degas/213748.jpg
